TIME,RPM,CLT
63.04,4085,46
63.08,4331,46
63.12,4511,47
63.16,4766,46
63.2,4934,46
63.24,5196,46
63.28,5408,46
63.32,5599,47
63.36,5711,46
63.4,5757,46
63.44,5749,46
63.48,5747,47
63.52,5699,46
63.56,5620,46
63.6,5557,46
63.64,5418,47
63.68,5274,47
63.72,5089,47
63.76,4956,46
63.8,4740,46
63.84,4565,46
63.88,4395,46
63.92,4302,46
63.96,4103,47
64,4045,47
64.04,4041,47
64.08,4017,47
64.12,4091,47
64.16,4128,47
64.2,4173,47
64.24,4305,47
64.28,4382,47
64.32,4528,47
64.36,4608,47
64.4,4752,47
64.44,4836,47
64.48,4983,47
64.52,5136,47
64.56,5217,47
64.6,5357,47
64.64,5475,47
64.68,5592,47
64.72,5698,47
64.76,5773,47
64.8,5782,47
64.84,5807,47
64.88,5802,47
64.92,5751,47
64.96,5674,47
65,5591,47
65.04,5543,47
65.08,5450,47
65.12,5316,47
65.16,5211,47
65.2,5140,47
65.24,5024,47
65.28,4925,47
65.32,4911,47
65.36,4845,47
65.4,4847,47
65.44,4887,47
65.48,4903,47
65.52,4995,47
65.56,5103,47
65.6,5158,47
65.64,5268,47
65.68,5372,47
65.72,5481,47
65.76,5522,47
65.8,5595,47
65.84,5631,47
65.88,5662,47
65.92,5657,47
65.96,5638,47
66,5590,47
66.04,5537,47
66.08,5500,47
66.12,5446,47
66.16,5452,47
66.2,5422,47
66.24,5373,47
66.28,5373,47
66.32,5404,47
66.36,5426,47
66.4,5462,47
66.44,5457,47
66.48,5512,47
66.52,5564,47
66.56,5628,47
66.6,5676,47
66.64,5732,47
66.68,5774,47
66.72,5818,47
66.76,5821,47
66.8,5850,47
66.84,5877,47
66.88,5892,47
66.92,5891,47
66.96,5888,47
67,5874,47
67.04,5875,47
67.08,5857,47
67.12,5873,47
67.16,5863,47
67.2,5834,47
67.24,5788,48
67.28,5740,47
67.32,5663,47
67.36,5577,48
67.4,5524,47
67.44,5463,47
67.48,5433,47
67.52,5346,48
67.56,5258,47
67.6,5205,47
67.64,5156,47
67.68,5113,47
67.72,5042,47
67.76,5045,47
67.8,5046,47
67.84,5015,47
67.88,5065,47
67.92,5106,47
67.96,5121,48
68,5175,47
68.04,5242,48
68.08,5253,48
68.12,5309,48
68.16,5384,47
68.2,5444,48
68.24,5506,48
68.28,5521,48
68.32,5576,48
68.36,5615,47
68.4,5665,48
68.44,5699,48
68.48,5735,48
68.52,5758,48
68.56,5758,48
68.6,5732,48
68.64,5729,48
68.68,5688,48
68.72,5642,48
68.76,5593,48
68.8,5508,48
68.84,5456,48
68.88,5380,48
68.92,5294,48
68.96,5260,48
69,5226,48
69.04,5133,48
69.08,5100,48
69.12,5089,48
69.16,5070,48
69.2,5050,48
69.24,5082,48
69.28,5070,48
69.32,5082,48
69.36,5122,48
69.4,5151,48
69.44,5151,48
69.48,5186,48
69.52,5187,48
69.56,5157,48
69.6,5134,48
69.64,5102,48
69.68,5032,48
69.72,4874,48
69.76,4708,48
69.8,4578,48
69.84,4445,48
69.88,4275,48
69.92,4195,48
69.96,4056,48
70,3860,48
70.04,3813,48
70.08,3738,48
70.12,3702,48
70.16,3626,48
70.2,3619,48
70.24,3605,48
70.28,3624,48
70.32,3626,48
70.36,3631,48
70.4,3634,48
70.44,3654,48
70.48,3711,48
70.52,3741,48
70.56,3757,48
70.6,3796,48
70.64,3876,48
70.68,3898,48
70.72,3906,48
70.76,3984,48
70.8,4008,48
70.84,4023,49
70.88,4090,48
70.92,4117,48
70.96,4116,48
71,4175,49
71.04,4191,48
71.08,4214,48
71.12,4264,48
71.16,4258,49
71.2,4301,48
71.24,4304,48
71.28,4368,49
71.32,4385,48
71.36,4389,48
71.4,4449,48
71.44,4446,48
71.48,4491,48
71.52,4494,48
71.56,4540,48
71.6,4522,49
71.64,4563,48
71.68,4547,48
71.72,4570,48
71.76,4551,49
71.8,4582,48
71.84,4554,48
71.88,4591,49
71.92,4565,49
71.96,4584,48
72,4555,48
72.04,4570,49
72.08,4534,49
72.12,4554,49
72.16,4499,49
72.2,4519,49
72.24,4464,49
72.28,4470,49
72.32,4424,49
72.36,4438,49
72.4,4369,49
72.44,4378,49
72.48,4348,49
72.52,4369,49
72.56,4332,49
72.6,4371,49
72.64,4387,49
72.68,4385,49
72.72,4423,49
72.76,4434,49
72.8,4499,49
72.84,4509,49
72.88,4570,49
72.92,4573,49
72.96,4629,49
73,4629,49
73.04,4696,49
73.08,4731,49
73.12,4731,49
73.16,4777,49
73.2,4779,49
73.24,4832,49
73.28,4834,49
73.32,4850,49
73.36,4903,49
73.4,4901,49
73.44,4943,49
73.48,4944,49
73.52,4906,49
73.56,4919,49
73.6,4862,49
73.64,4787,49
73.68,4790,49
73.72,4697,49
73.76,4660,49
73.8,4573,49
73.84,4539,49
73.88,4475,49
73.92,4443,49
73.96,4396,49
74,4406,49
74.04,4355,49
74.08,4359,49
74.12,4353,49
74.16,4330,49
74.2,4344,49
74.24,4310,49
74.28,4331,49
74.32,4322,49
74.36,4347,49
74.4,4317,49
74.44,4329,49
74.48,4369,49
74.52,4329,49
74.56,4371,49
74.6,4371,49
74.64,4420,49
74.68,4411,49
74.72,4464,50
74.76,4444,49
74.8,4487,49
74.84,4473,49
74.88,4519,49
74.92,4513,49
74.96,4546,49
75,4519,49
75.04,4552,49
75.08,4522,49
75.12,4537,49
75.16,4495,49
75.2,4522,49
75.24,4478,49
75.28,4456,49
75.32,4477,49
75.36,4441,49
75.4,4453,49
75.44,4403,49
75.48,4435,49
75.52,4404,50
75.56,4425,50
75.6,4396,50
75.64,4426,50
75.68,4409,50
75.72,4441,50
75.76,4421,49
75.8,4458,50
75.84,4450,50
75.88,4509,49
75.92,4528,49
75.96,4568,49
76,4577,50
76.04,4645,50
76.08,4645,50
76.12,4705,50
76.16,4707,50
76.2,4746,50
76.24,4740,50
76.28,4772,50
76.32,4678,50
76.36,4467,50
76.4,4225,50
76.44,4001,50
76.48,3839,50
76.52,3578,50
76.56,3406,50
76.6,3228,50
76.64,3044,50
76.68,2854,50
76.72,2655,50
76.76,2566,50
76.8,2579,50
76.84,2668,50
76.88,2720,50
76.92,2780,50
76.96,2781,50
77,2856,50
77.04,2942,50
77.08,3050,50
77.12,3091,50
77.16,3124,50
77.2,3274,50
77.24,3324,50
77.28,3340,50
77.32,3366,50
77.36,3409,50
77.4,3458,50
77.44,3526,50
77.48,3644,50
77.52,3701,50
77.56,3753,50
77.6,3787,50
77.64,3811,50
77.68,3894,50
77.72,3914,50
77.76,3949,50
77.8,4014,50
77.84,4032,50
77.88,4070,50
77.92,4133,50
77.96,4135,50
78,4161,50
78.04,4231,50
78.08,4246,50
78.12,4294,50
78.16,4299,50
78.2,4357,50
78.24,4352,50
78.28,4366,50
78.32,4410,50
78.36,4390,50
78.4,4427,50
78.44,4415,50
78.48,4437,50
78.52,4415,50
78.56,4433,50
78.6,4413,50
78.64,4441,51
78.68,4418,50
78.72,4455,50
78.76,4430,50
78.8,4455,50
78.84,4453,50
78.88,4424,50
78.92,4442,50
78.96,4408,50
79,4428,50
79.04,4398,51
79.08,4417,50
79.12,4398,51
79.16,4432,51
79.2,4417,51
79.24,4442,51
79.28,4416,50
79.32,4453,51
79.36,4420,50
79.4,4425,50
79.44,4466,50
79.48,4436,50
79.52,4466,50
79.56,4446,50
79.6,4489,50
79.64,4474,51
79.68,4493,50
79.72,4470,51
79.76,4495,51
79.8,4455,51
79.84,4396,50
79.88,4208,50
79.92,4053,51
79.96,3824,51
80,3658,50
80.04,3390,50
80.08,3213,50
80.12,3029,51
80.16,2839,50
80.2,2641,50
80.24,2551,50
80.28,2572,51
80.32,2667,51
80.36,2657,51
80.4,2713,51
80.44,2780,51
80.48,2865,51
80.52,2936,51
80.56,3007,51
80.6,3054,51
80.64,3074,51
80.68,3099,51
80.72,3116,51
80.76,3104,51
80.8,3122,51
80.84,3126,51
80.88,3166,51
80.92,3228,51
80.96,3251,51
81,3262,51
81.04,3303,51
81.08,3316,51
81.12,3321,51
81.16,3342,51
81.2,3376,51
81.24,3395,51
81.28,3400,51
81.32,3473,51
81.36,3493,51
81.4,3504,51
81.44,3518,51
81.48,3526,51
81.52,3548,51
81.56,3618,51
81.6,3624,51
81.64,3613,51
81.68,3603,51
81.72,3628,51
81.76,3667,51
81.8,3673,51
81.84,3652,51
81.88,3658,51
81.92,3653,51
81.96,3686,51
82,3703,51
82.04,3697,51
82.08,3708,51
82.12,3740,51
82.16,3750,51
82.2,3724,51
82.24,3729,51
82.28,3766,51
82.32,3775,51
82.36,3776,51
82.4,3779,51
82.44,3825,51
82.48,3831,51
82.52,3814,51
82.56,3833,51
82.6,3867,51
82.64,3866,51
82.68,3852,52
82.72,3873,51
82.76,3947,51
82.8,3941,51
82.84,3954,51
82.88,4011,51
82.92,4010,51
82.96,4023,51
83,4077,51
83.04,4085,51
83.08,4105,51
83.12,4163,51
83.16,4152,52
83.2,4208,52
83.24,4229,51
83.28,4230,51
83.32,4283,51
83.36,4280,52
83.4,4312,52
83.44,4290,51
83.48,4306,51
83.52,4343,51
83.56,4318,51
83.6,4355,51
83.64,4334,52
83.68,4369,51
83.72,4362,52
83.76,4388,52
83.8,4332,51
83.84,4339,51
83.88,4364,51
83.92,4325,51
83.96,4345,51
84,4318,52
84.04,4340,52
84.08,4301,51
84.12,4306,51
84.16,4337,51
84.2,4277,52
84.24,4312,51
84.28,4280,52
84.32,4298,52
84.36,4251,52
84.4,4250,52
84.44,4265,51
84.48,4246,52
84.52,4243,52
84.56,4219,52
84.6,4212,51
84.64,4252,52
84.68,4226,52
84.72,4240,52
84.76,4217,52
84.8,4215,52
84.84,4233,52
84.88,4201,52
84.92,3983,52
84.96,3825,52
85,3567,52
85.04,3396,52
85.08,3220,52
85.12,3038,52
85.16,2850,52
85.2,2652,52
85.24,2563,52
85.28,2577,52
85.32,2667,52
85.36,2711,52
85.4,2701,52
85.44,2766,52
85.48,2848,52
85.52,2940,52
85.56,2987,52
85.6,3006,52
85.64,3021,52
85.68,3021,52
85.72,3054,52
85.76,3056,52
85.8,3066,52
85.84,3088,52
85.88,3112,52
85.92,3145,52
85.96,3089,52
86,3145,53
86.04,3134,52
86.08,3097,52
86.12,3110,52
86.16,3117,52
86.2,3124,52
86.24,3063,52
86.28,3037,52
86.32,3017,52
86.36,3015,52
86.4,2960,52
86.44,2946,52
86.48,2936,52
86.52,2989,52
86.56,3037,52
86.6,3064,52
86.64,3079,52
86.68,3061,52
86.72,3042,52
86.76,3051,52
86.8,3082,52
86.84,3113,52
86.88,3106,52
86.92,3112,52
86.96,3090,52
87,3041,52
87.04,3025,52
87.08,3026,52
87.12,3046,52
87.16,3049,52
87.2,3073,52
87.24,3087,52
87.28,3093,52
87.32,3103,52
87.36,3055,52
87.4,3082,52
87.44,3082,52
87.48,3110,52
87.52,3090,52
87.56,3120,52
87.6,3157,52
87.64,3179,52
87.68,3156,52
87.72,3160,52
87.76,3113,52
87.8,3082,53
87.84,3106,53
87.88,3088,53
87.92,3070,52
87.96,3057,53
88,3055,52
88.04,3073,52
88.08,3084,52
88.12,3084,52
88.16,3072,52
88.2,3082,52
88.24,3050,52
88.28,3043,53
88.32,3082,52
88.36,3062,52
88.4,3095,53
88.44,3095,53
88.48,3061,53
88.52,3043,53
88.56,3009,53
88.6,3021,53
88.64,3062,53
88.68,3064,53
88.72,3087,53
88.76,3055,53
88.8,3013,53
88.84,3041,53
88.88,3067,53
88.92,3076,53
88.96,3061,53
89,3050,53
89.04,3081,53
89.08,3114,53
89.12,3132,53
89.16,3110,53
89.2,3100,53
89.24,3080,53
89.28,3044,53
89.32,3074,53
89.36,3049,53
89.4,3084,53
89.44,3085,53
89.48,3082,53
89.52,3134,53
89.56,3111,53
89.6,3090,53
89.64,3078,53
89.68,3084,53
89.72,3117,53
89.76,3129,53
89.8,3080,53
89.84,3098,53
89.88,3078,53
89.92,3069,53
89.96,3113,53
90,3126,53
90.04,3104,53
90.08,3051,53
90.12,3071,53
90.16,3082,53
90.2,3059,53
90.24,3017,53
90.28,3028,53
90.32,3045,53
90.36,3018,53
90.4,3021,53
90.44,3038,53
90.48,3024,53
90.52,3015,53
90.56,3040,53
90.6,3041,53
90.64,3045,53
90.68,3050,53
90.72,3103,53
90.76,3122,53
90.8,3072,53
90.84,3102,53
90.88,3109,53
90.92,3127,53
90.96,3136,53
91,3134,54
91.04,3120,53
91.08,3088,53
91.12,3068,53
91.16,3094,53
91.2,3131,53
91.24,3131,53
91.28,3101,53
91.32,3124,53
91.36,3121,53
91.4,3098,53
91.44,3098,53
91.48,3086,53
91.52,3104,53
91.56,3091,53
91.6,3133,53
91.64,3159,53
91.68,3173,53
91.72,3129,53
91.76,3123,53
91.8,3109,53
91.84,3126,53
91.88,3137,54
91.92,3143,54
91.96,3141,53
92,3161,53
92.04,3147,53
92.08,3123,53
92.12,3131,53
92.16,3103,53
92.2,3063,53
92.24,3059,54
92.28,3069,54
92.32,3102,54
92.36,3134,54
92.4,3154,53
92.44,3143,53
92.48,3134,54
92.52,3142,53
92.56,3132,53
92.6,3077,53
92.64,3097,54
92.68,3115,53
92.72,3084,53
92.76,3068,53
92.8,3055,54
92.84,3045,53
92.88,3042,53
92.92,3055,53
92.96,3074,54
93,3093,54
93.04,3112,54
93.08,3126,54
93.12,3148,54
93.16,3138,54
93.2,3124,54
93.24,3116,54
93.28,3075,54
93.32,3069,54
93.36,3031,54
93.4,3029,54
93.44,3064,54
93.48,3037,54
93.52,3048,54
93.56,3016,54
93.6,3017,54
93.64,3026,54
93.68,2945,54
93.72,2956,54
93.76,2980,54
93.8,2988,54
93.84,3027,54
93.88,3071,54
93.92,3093,54
93.96,3084,54
94,3032,54
94.04,3055,54
94.08,3059,54
94.12,3073,54
94.16,3083,54
94.2,3110,54
94.24,3130,54
94.28,3147,54
94.32,3139,54
94.36,3152,54
94.4,3103,54
94.44,3106,54
94.48,3097,54
94.52,3127,54
94.56,3132,54
94.6,3173,54
94.64,3189,54
94.68,3142,54
94.72,3105,54
94.76,3101,54
94.8,3083,54
94.84,3103,54
94.88,3098,54
94.92,3117,54
94.96,3123,54
95,3130,54
95.04,3117,54
95.08,3126,54
95.12,3114,54
95.16,3109,54
95.2,3105,54
95.24,3127,54
95.28,3122,54
95.32,3118,54
95.36,3125,54
95.4,3164,54
95.44,3179,54
95.48,3113,54
95.52,3119,54
95.56,3143,54
95.6,3174,55
95.64,3150,54
95.68,3143,54
95.72,3158,54
95.76,3140,54
95.8,3119,54
95.84,3106,54
95.88,3144,54
95.92,3139,54
95.96,3150,54
96,3158,54
96.04,3170,54
96.08,3175,54
96.12,3135,54
96.16,3102,54
96.2,3087,54
96.24,3131,55
96.28,3137,55
96.32,3099,55
96.36,3101,54
96.4,3050,54
96.44,3080,54
96.48,3105,54
96.52,3118,54
96.56,3076,54
96.6,3079,54
96.64,3092,54
96.68,3088,54
96.72,3079,54
96.76,3037,54
96.8,3035,54
96.84,3058,54
96.88,3042,55
96.92,3070,55
96.96,3106,55
97,3113,55
97.04,3113,55
97.08,3133,55
97.12,3153,54
97.16,3157,54
97.2,3118,54
97.24,3113,54
97.28,3108,54
97.32,3124,54
97.36,3156,54
97.4,3146,54
97.44,3195,54
97.48,3191,55
97.52,3177,55
97.56,3159,54
97.6,3130,55
97.64,3094,55
97.68,3102,55
97.72,3082,55
97.76,3075,55
97.8,3114,55
97.84,3140,55
97.88,3184,55
97.92,3146,55
97.96,3151,55
98,3178,55
98.04,3226,55
98.08,3265,55
98.12,3282,55
98.16,3270,55
98.2,3292,55
98.24,3339,55
98.28,3357,55
98.32,3374,55
98.36,3409,55
98.4,3424,55
98.44,3482,55
98.48,3518,55
98.52,3545,55
98.56,3555,55
98.6,3588,55
98.64,3644,55
98.68,3662,55
98.72,3685,55
98.76,3697,55
98.8,3700,55
98.84,3748,55
98.88,3765,55
98.92,3740,55
98.96,3736,55
99,3753,55
99.04,3734,55
99.08,3715,55
99.12,3721,55
99.16,3755,55
99.2,3756,55
99.24,3730,55
99.28,3697,55
99.32,3703,55
99.36,3710,55
99.4,3695,55
99.44,3659,55
99.48,3661,55
99.52,3699,55
99.56,3675,55
99.6,3676,55
99.64,3644,55
99.68,3650,55
99.72,3678,55
99.76,3667,55
99.8,3635,55
99.84,3629,55
99.88,3614,55
99.92,3619,55
99.96,3619,55
100,3565,55
100.04,3564,55
100.08,3557,55
100.12,3586,55
100.16,3589,55
100.2,3575,55
100.24,3518,55
100.28,3531,55
100.32,3519,55
100.36,3534,55
100.4,3535,55
100.44,3540,55
100.48,3497,55
100.52,3510,55
100.56,3531,55
100.6,3577,55
100.64,3567,55
100.68,3578,55
100.72,3555,56
100.76,3558,55
100.8,3604,56
100.84,3612,55
100.88,3626,55
100.92,3620,55
100.96,3615,55
101,3652,56
101.04,3651,55
101.08,3662,55
101.12,3657,56
101.16,3649,55
101.2,3699,56
101.24,3718,55
101.28,3685,55
101.32,3680,55
101.36,3704,55
101.4,3749,55
101.44,3761,55
101.48,3733,56
101.52,3750,55
101.56,3777,55
101.6,3800,55
101.64,3772,56
101.68,3763,55
101.72,3795,55
101.76,3805,55
101.8,3805,56
101.84,3808,55
101.88,3811,56
101.92,3782,55
101.96,3792,55
102,3832,56
102.04,3843,55
102.08,3808,55
102.12,3798,55
102.16,3825,56
102.2,3830,55
102.24,3795,56
102.28,3795,55
102.32,3827,56
102.36,3831,56
102.4,3810,56
102.44,3821,56
102.48,3829,56
102.52,3830,55
102.56,3799,56
102.6,3780,56
102.64,3806,56
102.68,3807,55
102.72,3787,56
102.76,3813,56
102.8,3826,56
102.84,3809,56
102.88,3808,56
102.92,3830,56
102.96,3840,56
103,3813,56
103.04,3810,56
103.08,3849,56
103.12,3869,56
103.16,3858,56
103.2,3864,56
103.24,3900,56
103.28,3885,56
103.32,3891,56
103.36,3953,56
103.4,3956,56
103.44,3931,56
103.48,3964,56
103.52,3981,56
103.56,3946,56
103.6,3950,56
103.64,3977,56
103.68,3957,56
103.72,3963,56
103.76,3980,56
103.8,3959,56
103.84,3968,56
103.88,4015,56
103.92,3986,56
103.96,3986,56
104,3995,56
104.04,3994,56
104.08,3970,56
104.12,3992,56
104.16,3843,56
104.2,3592,56
104.24,3426,56
104.28,3255,56
104.32,3079,56
104.36,2896,56
104.4,2706,56
104.44,2505,56
104.48,2471,56
104.52,2644,56
104.56,2760,56
104.6,2855,56
104.64,2967,56
104.68,3082,56
104.72,3186,56
104.76,3272,56
104.8,3310,56
104.84,3324,56
104.88,3400,56
104.92,3475,56
104.96,3558,56
105,3629,56
105.04,3768,56
105.08,3828,56
105.12,3879,56
105.16,3982,57
105.2,4038,56
105.24,4077,57
105.28,4164,57
105.32,4204,56
105.36,4233,56
105.4,4323,56
105.44,4357,56
105.48,4438,56
105.52,4461,57
105.56,4528,56
105.6,4539,56
105.64,4597,56
105.68,4585,57
105.72,4625,56
105.76,4615,56
105.8,4664,56
105.84,4654,56
105.88,4683,56
105.92,4659,56
105.96,4661,56
106,4681,56
106.04,4641,56
106.08,4662,57
106.12,4636,57
106.16,4653,56
106.2,4623,57
106.24,4651,56
106.28,4626,57
106.32,4632,56
106.36,4606,56
106.4,4621,56
106.44,4585,56
106.48,4611,56
106.52,4577,56
106.56,4573,56
106.6,4599,56
106.64,4584,56
106.68,4604,57
106.72,4563,57
106.76,4580,57
106.8,4556,56
106.84,4591,57
106.88,4566,57
106.92,4585,57
106.96,4564,57
107,4583,57
107.04,4561,57
107.08,4578,57
107.12,4550,57
107.16,4579,57
107.2,4548,57
107.24,4576,57
107.28,4555,57
107.32,4586,57
107.36,4566,57
107.4,4590,57
107.44,4575,57
107.48,4601,57
107.52,4584,57
107.56,4609,57
107.6,4596,57
107.64,4628,57
107.68,4604,57
107.72,4636,57
107.76,4643,57
107.8,4623,57
107.84,4647,57
107.88,4623,57
107.92,4627,57
107.96,4610,57
108,4634,57
108.04,4603,57
108.08,4632,57
108.12,4592,57
108.16,4614,57
108.2,4588,57
108.24,4604,57
108.28,4570,57
108.32,4589,57
108.36,4566,57
108.4,4587,57
108.44,4549,57
108.48,4582,57
108.52,4568,57
108.56,4599,57
108.6,4595,57
108.64,4585,57
108.68,4619,57
108.72,4589,57
108.76,4623,57
108.8,4602,57
108.84,4633,57
108.88,4610,57
108.92,4647,57
108.96,4620,57
109,4654,57
109.04,4633,57
109.08,4659,57
109.12,4646,57
109.16,4667,57
109.2,4623,57
109.24,4623,57
109.28,4650,57
109.32,4630,57
109.36,4653,57
109.4,4613,57
109.44,4633,57
109.48,4603,57
109.52,4625,57
109.56,4587,57
109.6,4614,57
109.64,4592,57
109.68,4611,57
109.72,4587,57
109.76,4617,57
109.8,4594,57
109.84,4628,57
109.88,4607,57
109.92,4638,57
109.96,4629,57
110,4611,57
110.04,4637,57
110.08,4610,57
110.12,4647,57
110.16,4617,57
110.2,4640,57
110.24,4618,57
110.28,4645,57
110.32,4618,57
110.36,4646,57
110.4,4623,57
110.44,4636,57
110.48,4615,57
110.52,4633,57
110.56,4626,57
110.6,4611,57
110.64,4643,57
110.68,4615,57
110.72,4649,57
110.76,4616,57
110.8,4637,57
110.84,4616,57
110.88,4649,57
110.92,4621,58
110.96,4648,57
111,4616,57
111.04,4632,57
111.08,4615,57
111.12,4638,57
111.16,4606,57
111.2,4613,57
111.24,4628,57
111.28,4596,57
111.32,4623,57
111.36,4601,57
111.4,4606,58
111.44,4592,57
111.48,4623,57
111.52,4607,58
111.56,4627,57
111.6,4604,58
111.64,4619,57
111.68,4605,57
111.72,4632,57
111.76,4599,57
111.8,4630,57
111.84,4601,57
111.88,4632,57
111.92,4633,57
111.96,4620,57
112,4653,58
112.04,4626,58
112.08,4647,58
112.12,4611,58
112.16,4636,58
112.2,4613,58
112.24,4634,57
112.28,4599,58
112.32,4628,58
112.36,4593,58
112.4,4616,57
112.44,4606,58
112.48,4648,58
112.52,4616,57
112.56,4626,57
112.6,4644,57
112.64,4618,58
112.68,4651,58
112.72,4630,58
112.76,4656,58
112.8,4635,58
112.84,4658,58
112.88,4636,58
112.92,4664,58
112.96,4631,58
113,4652,57
113.04,4631,58
113.08,4659,58
113.12,4656,58
113.16,4635,58
113.2,4655,58
113.24,4627,58
113.28,4648,58
113.32,4625,58
113.36,4655,58
113.4,4635,58
113.44,4651,58
113.48,4642,58
113.52,4663,58
113.56,4641,58
113.6,4670,58
113.64,4671,58
113.68,4643,58
113.72,4672,58
113.76,4638,58
113.8,4656,58
113.84,4633,58
113.88,4650,58
113.92,4619,58
113.96,4646,58
114,4618,58
114.04,4628,58
114.08,4597,58
114.12,4626,58
114.16,4598,58
114.2,4630,58
114.24,4641,58
114.28,4609,58
114.32,4642,58
114.36,4620,58
114.4,4651,58
114.44,4640,58
114.48,4670,58
114.52,4651,58
114.56,4683,58
114.6,4659,58
114.64,4666,58
114.68,4646,58
114.72,4669,58
114.76,4666,58
114.8,4623,58
114.84,4642,58
114.88,4627,58
114.92,4643,59
114.96,4616,58
115,4638,58
115.04,4612,59
115.08,4633,58
115.12,4614,58
115.16,4640,58
115.2,4616,58
115.24,4649,58
115.28,4631,58
115.32,4660,58
115.36,4666,58
115.4,4627,58
115.44,4663,58
115.48,4642,58
115.52,4654,59
115.56,4632,58
115.6,4657,58
115.64,4639,59
115.68,4657,58
115.72,4627,58
115.76,4651,58
115.8,4634,58
115.84,4664,58
115.88,4655,58
115.92,4635,58
115.96,4655,59
116,4626,58
116.04,4644,59
116.08,4627,58
116.12,4643,59
116.16,4612,59
116.2,4638,58
116.24,4610,58
116.28,4633,58
116.32,4609,58
116.36,4643,58
116.4,4621,58
116.44,4635,58
116.48,4620,58
116.52,4607,58
116.56,4633,59
116.6,4610,58
116.64,4645,59
116.68,4615,58
116.72,4647,59
116.76,4628,59
116.8,4660,58
116.84,4640,59
116.88,4679,59
116.92,4643,58
116.96,4662,58
117,4645,58
117.04,4645,59
117.08,4661,59
117.12,4628,58
117.16,4645,59
117.2,4613,59
117.24,4638,59
117.28,4621,59
117.32,4647,59
117.36,4607,59
117.4,4636,58
117.44,4613,59
117.48,4611,59
117.52,4580,59
117.56,4603,58
117.6,4585,59
117.64,4614,59
117.68,4582,59
117.72,4578,58
117.76,4609,59
117.8,4586,59
117.84,4617,59
117.88,4601,59
117.92,4636,59
117.96,4628,59
118,4656,59
118.04,4636,59
118.08,4669,59
118.12,4642,59
118.16,4659,59
118.2,4641,59
118.24,4664,59
118.28,4633,59
118.32,4638,59
118.36,4658,59
118.4,4626,59
118.44,4649,59
118.48,4631,59
118.52,4662,59
118.56,4641,59
118.6,4672,59
118.64,4651,59
118.68,4671,59
118.72,4642,59
118.76,4665,59
118.8,4668,59
118.84,4643,59
118.88,4654,59
118.92,4621,59
118.96,4649,59
119,4619,59
119.04,4620,59
119.08,4606,59
119.12,4645,59
119.16,4615,59
119.2,4641,59
119.24,4616,59
119.28,4636,59
119.32,4610,59
119.36,4636,59
119.4,4616,59
119.44,4628,59
119.48,4660,59
119.52,4633,59
119.56,4668,59
119.6,4641,59
119.64,4667,59
119.68,4643,59
119.72,4683,59
119.76,4661,59
119.8,4683,59
119.84,4654,59
119.88,4669,59
119.92,4681,59
119.96,4645,59
120,4672,59
120.04,4647,59
120.08,4658,59
120.12,4626,60
120.16,4658,59
120.2,4633,59
120.24,4660,59
120.28,4633,59
120.32,4651,59
120.36,4641,59
120.4,4638,59
120.44,4664,59
120.48,4638,59
120.52,4644,60
120.56,4606,59
120.6,4638,59
120.64,4619,60
120.68,4649,59
120.72,4622,60
120.76,4649,59
120.8,4633,59
120.84,4659,59
120.88,4633,59
120.92,4657,59
120.96,4664,59
121,4643,59
121.04,4677,60
121.08,4641,59
121.12,4670,60
121.16,4649,60
121.2,4656,59
121.24,4620,60
121.28,4649,59
121.32,4618,59
121.36,4640,59
121.4,4621,59
121.44,4649,59
121.48,4661,59
121.52,4648,59
121.56,4671,60
121.6,4644,59
121.64,4666,60
121.68,4641,60
121.72,4668,60
121.76,4638,60
121.8,4672,59
121.84,4657,60
121.88,4678,60
121.92,4651,59
121.96,4670,59
122,4694,60
122.04,4672,60
122.08,4699,60
122.12,4683,60
122.16,4705,60
122.2,4670,60
122.24,4697,59
122.28,4680,59
122.32,4713,60
122.36,4715,60
122.4,4687,59
122.44,4722,60
122.48,4705,60
122.52,4701,60
122.56,4667,60
122.6,4684,59
122.64,4643,60
122.68,4669,60
122.72,4633,59
122.76,4639,60
122.8,4659,60
122.84,4614,60
122.88,4641,60
122.92,4618,60
122.96,4636,60
123,4604,60
123.04,4636,60
123.08,4618,60
123.12,4637,60
123.16,4619,60
123.2,4638,60
123.24,4612,60
123.28,4648,60
123.32,4633,60
123.36,4649,60
123.4,4682,60
123.44,4659,60
123.48,4695,60
123.52,4678,60
123.56,4711,60
123.6,4689,60
123.64,4711,60
123.68,4695,60
123.72,4689,60
123.76,4723,60
123.8,4702,60
123.84,4711,60
123.88,4687,60
123.92,4708,60
123.96,4687,60
124,4709,60
124.04,4667,60
124.08,4665,60
124.12,4669,60
124.16,4635,60
124.2,4653,60
124.24,4618,60
124.28,4635,60
124.32,4604,60
124.36,4622,60
124.4,4611,60
124.44,4635,60
124.48,4606,60
124.52,4626,60
124.56,4615,60
124.6,4651,60
124.64,4639,60
124.68,4654,60
124.72,4663,60
124.76,4631,60
124.8,4655,60
124.84,4636,60
124.88,4667,60
124.92,4654,61
124.96,4691,60
125,4676,60
125.04,4711,60
125.08,4675,60
125.12,4684,60
125.16,4684,60
125.2,4654,60
125.24,4677,61
125.28,4656,60
125.32,4676,60
125.36,4653,61
125.4,4675,60
125.44,4660,60
125.48,4663,60
125.52,4618,60
125.56,4654,60
125.6,4649,60
125.64,4619,60
125.68,4657,61
125.72,4619,60
